alarm_1,alarm_2,lag,correlation,abs_corr
Cell Blocked,RF Unit VSWR Threshold Crossed,8,0.025792396219301517,0.025792396219301517
Cell Blocked,RF Unit VSWR Threshold Crossed,9,0.0230819562238663,0.0230819562238663
Cell Blocked,RF Unit VSWR Threshold Crossed,10,0.003548700953035213,0.003548700953035213
Cell Blocked,RF Unit VSWR Threshold Crossed,11,0.004067097023634336,0.004067097023634336
Cell Blocked,RF Unit VSWR Threshold Crossed,12,-0.0010543266492330883,0.0010543266492330883
Cell Blocked,S1ap Link Down,-12,0.007085666070721542,0.007085666070721542
Cell Blocked,S1ap Link Down,-11,0.015115852236854948,0.015115852236854948
Cell Blocked,S1ap Link Down,-10,0.02026368737628373,0.02026368737628373
Cell Blocked,S1ap Link Down,-9,0.019180538516080783,0.019180538516080783
Cell Blocked,S1ap Link Down,-8,0.030849958403670764,0.030849958403670764
Cell Blocked,S1ap Link Down,-7,0.011146941816246092,0.011146941816246092
Cell Blocked,S1ap Link Down,-6,0.030867192958359588,0.030867192958359588
Cell Blocked,S1ap Link Down,-5,0.02325449179962244,0.02325449179962244
Cell Blocked,S1ap Link Down,-4,0.017096620917308784,0.017096620917308784
Cell Blocked,S1ap Link Down,-3,0.02537061725498799,0.02537061725498799
Cell Blocked,S1ap Link Down,-2,0.03194633174132513,0.03194633174132513
Cell Blocked,S1ap Link Down,-1,0.042472535806798155,0.042472535806798155
Cell Blocked,S1ap Link Down,0,0.04597735247178813,0.04597735247178813
Cell Blocked,S1ap Link Down,1,0.06299759420961007,0.06299759420961007
Cell Blocked,S1ap Link Down,2,0.03585342345862252,0.03585342345862252
Cell Blocked,S1ap Link Down,3,0.03564079094490694,0.03564079094490694
Cell Blocked,S1ap Link Down,4,0.03628016267863687,0.03628016267863687
Cell Blocked,S1ap Link Down,5,0.02762339614929042,0.02762339614929042
Cell Blocked,S1ap Link Down,6,0.020380024307854707,0.020380024307854707
Cell Blocked,S1ap Link Down,7,0.020003698328518036,0.020003698328518036
Cell Blocked,S1ap Link Down,8,0.024021205115103694,0.024021205115103694
Cell Blocked,S1ap Link Down,9,0.021434297040448327,0.021434297040448327
Cell Blocked,S1ap Link Down,10,0.007311830146822497,0.007311830146822497
Cell Blocked,S1ap Link Down,11,0.014180569110464683,0.014180569110464683
Cell Blocked,S1ap Link Down,12,0.021280206144422376,0.021280206144422376
Cell Blocked,SCTP Link Fault,-12,0.0089679166160828,0.0089679166160828
Cell Blocked,SCTP Link Fault,-11,0.012018801757819995,0.012018801757819995
Cell Blocked,SCTP Link Fault,-10,0.015355036110289039,0.015355036110289039
Cell Blocked,SCTP Link Fault,-9,0.011763287044707483,0.011763287044707483
Cell Blocked,SCTP Link Fault,-8,0.015342868204759632,0.015342868204759632
Cell Blocked,SCTP Link Fault,-7,0.016386809036547413,0.016386809036547413
Cell Blocked,SCTP Link Fault,-6,0.026807845717839986,0.026807845717839986
Cell Blocked,SCTP Link Fault,-5,0.04137918435284557,0.04137918435284557
Cell Blocked,SCTP Link Fault,-4,0.0501527868343199,0.0501527868343199
Cell Blocked,SCTP Link Fault,-3,0.053614841909709984,0.053614841909709984
Cell Blocked,SCTP Link Fault,-2,0.06014635295052802,0.06014635295052802
Cell Blocked,SCTP Link Fault,-1,0.07100700156569349,0.07100700156569349
Cell Blocked,SCTP Link Fault,0,0.07539509212431837,0.07539509212431837
Cell Blocked,SCTP Link Fault,1,0.08701604637857968,0.08701604637857968
Cell Blocked,SCTP Link Fault,2,0.07201941419288359,0.07201941419288359
Cell Blocked,SCTP Link Fault,3,0.06474177782816251,0.06474177782816251
Cell Blocked,SCTP Link Fault,4,0.09170703765836306,0.09170703765836306
Cell Blocked,SCTP Link Fault,5,0.05111511125001851,0.05111511125001851
Cell Blocked,SCTP Link Fault,6,0.06197739833326474,0.06197739833326474
Cell Blocked,SCTP Link Fault,7,0.04394978842034422,0.04394978842034422
Cell Blocked,SCTP Link Fault,8,0.03300966572963374,0.03300966572963374
Cell Blocked,SCTP Link Fault,9,0.02372762804668676,0.02372762804668676
Cell Blocked,SCTP Link Fault,10,0.02469670960099194,0.02469670960099194
Cell Blocked,SCTP Link Fault,11,0.02242248384986738,0.02242248384986738
Cell Blocked,SCTP Link Fault,12,0.010156419016161485,0.010156419016161485
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,-12,0.08844533096897515,0.08844533096897515
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,-11,0.05869248011996197,0.05869248011996197
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,-10,0.07830509568155851,0.07830509568155851
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,-9,0.06340884047010942,0.06340884047010942
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,-8,0.05560119186093315,0.05560119186093315
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,-7,0.05752378296839991,0.05752378296839991
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,-6,0.049370820926407315,0.049370820926407315
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,-5,0.08673498688200636,0.08673498688200636
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,-4,0.03850989187273229,0.03850989187273229
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,-3,0.06297278249843181,0.06297278249843181
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,-2,0.05111346949560323,0.05111346949560323
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,-1,0.085424165641924,0.085424165641924
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,0,0.07414416614440567,0.07414416614440567
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,1,0.06690301612963957,0.06690301612963957
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,2,0.06912970533459134,0.06912970533459134
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,3,0.06724089269040874,0.06724089269040874
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,4,0.05607880071750362,0.05607880071750362
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,5,0.06648826770307603,0.06648826770307603
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,6,0.05283087330279353,0.05283087330279353
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,7,0.0707284702655383,0.0707284702655383
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,8,0.07071193002342324,0.07071193002342324
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,9,0.05760539410458831,0.05760539410458831
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,10,0.06178267584333669,0.06178267584333669
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,11,0.06096850711945014,0.06096850711945014
Cell Blocked,SDH/SONET Tributary Excessive Slip Frames,12,0.06077656218516965,0.06077656218516965
Cell Blocked,Statistical Alarm,-12,0.026348660669311894,0.026348660669311894
Cell Blocked,Statistical Alarm,-11,0.07585799936141993,0.07585799936141993
Cell Blocked,Statistical Alarm,-10,0.01696800342936724,0.01696800342936724
Cell Blocked,Statistical Alarm,-9,0.01704241682029158,0.01704241682029158
Cell Blocked,Statistical Alarm,-8,0.047193433667691534,0.047193433667691534
Cell Blocked,Statistical Alarm,-7,0.019080698863778226,0.019080698863778226
Cell Blocked,Statistical Alarm,-6,0.02336557130076421,0.02336557130076421
Cell Blocked,Statistical Alarm,-5,0.03307402448107907,0.03307402448107907
Cell Blocked,Statistical Alarm,-4,0.026204725880080767,0.026204725880080767
Cell Blocked,Statistical Alarm,-3,0.03659520018955137,0.03659520018955137
Cell Blocked,Statistical Alarm,-2,0.03884519353266309,0.03884519353266309
Cell Blocked,Statistical Alarm,-1,0.04736686391687439,0.04736686391687439
Cell Blocked,Statistical Alarm,0,0.057159213718778905,0.057159213718778905
Cell Blocked,Statistical Alarm,1,0.04022547153705364,0.04022547153705364
Cell Blocked,Statistical Alarm,2,0.038661152438558236,0.038661152438558236
Cell Blocked,Statistical Alarm,3,0.047757621506550066,0.047757621506550066
Cell Blocked,Statistical Alarm,4,0.06567793962338074,0.06567793962338074
Cell Blocked,Statistical Alarm,5,0.02362622570999701,0.02362622570999701
Cell Blocked,Statistical Alarm,6,0.02073756578135025,0.02073756578135025
Cell Blocked,Statistical Alarm,7,0.020491155497131677,0.020491155497131677
Cell Blocked,Statistical Alarm,8,0.024643317865248576,0.024643317865248576
Cell Blocked,Statistical Alarm,9,0.017898950051648033,0.017898950051648033
Cell Blocked,Statistical Alarm,10,0.017131383000248027,0.017131383000248027
Cell Blocked,Statistical Alarm,11,0.007035328801594479,0.007035328801594479
Cell Blocked,Statistical Alarm,12,0.022622452447393054,0.022622452447393054
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,-12,0.13648665370735705,0.13648665370735705
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,-11,0.1646128824478194,0.1646128824478194
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,-10,0.19762031270071653,0.19762031270071653
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,-9,0.1299868810783005,0.1299868810783005
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,-8,0.09564516090118909,0.09564516090118909
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,-7,0.06293506810613685,0.06293506810613685
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,-6,0.016634547068289957,0.016634547068289957
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,-5,0.003080151260169727,0.003080151260169727
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,-4,-0.030246282665043017,0.030246282665043017
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,-3,-0.04213320682797335,0.04213320682797335
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,-2,-0.05445014348040988,0.05445014348040988
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,-1,-0.05572462605049331,0.05572462605049331
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,0,-0.057455376941249865,0.057455376941249865
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,1,-0.06157783018384372,0.06157783018384372
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,2,-0.06307031555956656,0.06307031555956656
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,3,-0.05563015131288732,0.05563015131288732
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,4,-0.04068468500123479,0.04068468500123479
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,5,-0.019425451413624235,0.019425451413624235
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,6,0.0005275853106116512,0.0005275853106116512
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,7,0.03804272794460364,0.03804272794460364
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,8,0.07932038642364517,0.07932038642364517
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,9,0.10531345984543944,0.10531345984543944
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,10,0.1444667731564281,0.1444667731564281
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,11,0.13646107622703643,0.13646107622703643
Cell Blocked,UMTS Cell MC-HSDPA Function Fault,12,0.12908858230476408,0.12908858230476408
Cell Blocked,UMTS Cell Unavailable,-12,0.014566484518988189,0.014566484518988189
Cell Blocked,UMTS Cell Unavailable,-11,0.034190049442694326,0.034190049442694326
Cell Blocked,UMTS Cell Unavailable,-10,0.028187948985759163,0.028187948985759163
Cell Blocked,UMTS Cell Unavailable,-9,0.027254417537227415,0.027254417537227415
Cell Blocked,UMTS Cell Unavailable,-8,0.0466202408259546,0.0466202408259546
Cell Blocked,UMTS Cell Unavailable,-7,0.029360230378264466,0.029360230378264466
Cell Blocked,UMTS Cell Unavailable,-6,0.04913513012150025,0.04913513012150025
Cell Blocked,UMTS Cell Unavailable,-5,0.0538020131483466,0.0538020131483466
Cell Blocked,UMTS Cell Unavailable,-4,0.0463252113757661,0.0463252113757661
Cell Blocked,UMTS Cell Unavailable,-3,0.056407460438547954,0.056407460438547954
Cell Blocked,UMTS Cell Unavailable,-2,0.06666273433984242,0.06666273433984242
Cell Blocked,UMTS Cell Unavailable,-1,0.07228093796471331,0.07228093796471331
Cell Blocked,UMTS Cell Unavailable,0,0.09222317111914959,0.09222317111914959
Cell Blocked,UMTS Cell Unavailable,1,0.09332588628539285,0.09332588628539285
Cell Blocked,UMTS Cell Unavailable,2,0.0822954307656841,0.0822954307656841
Cell Blocked,UMTS Cell Unavailable,3,0.074721294014627,0.074721294014627
Cell Blocked,UMTS Cell Unavailable,4,0.08117297336409013,0.08117297336409013
Cell Blocked,UMTS Cell Unavailable,5,0.058359965441229934,0.058359965441229934
Cell Blocked,UMTS Cell Unavailable,6,0.05431242414842107,0.05431242414842107
Cell Blocked,UMTS Cell Unavailable,7,0.042503900767248255,0.042503900767248255
Cell Blocked,UMTS Cell Unavailable,8,0.04338176669837347,0.04338176669837347
Cell Blocked,UMTS Cell Unavailable,9,0.025588648423217928,0.025588648423217928
Cell Blocked,UMTS Cell Unavailable,10,0.029127379410209736,0.029127379410209736
Cell Blocked,UMTS Cell Unavailable,11,0.02236479451858199,0.02236479451858199
Cell Blocked,UMTS Cell Unavailable,12,0.020843047484231096,0.020843047484231096
Cell Blocked,User Plane Fault,-12,0.053995221696130774,0.053995221696130774
Cell Blocked,User Plane Fault,-11,0.053143864613613846,0.053143864613613846
Cell Blocked,User Plane Fault,-10,0.046284612345229376,0.046284612345229376
Cell Blocked,User Plane Fault,-9,0.051385371741492845,0.051385371741492845
Cell Blocked,User Plane Fault,-8,0.05182427497525664,0.05182427497525664
Cell Blocked,User Plane Fault,-7,0.03933031226437153,0.03933031226437153
Cell Blocked,User Plane Fault,-6,0.04972906077195053,0.04972906077195053
Cell Blocked,User Plane Fault,-5,0.09323440993617223,0.09323440993617223
Cell Blocked,User Plane Fault,-4,0.07632666119683594,0.07632666119683594
Cell Blocked,User Plane Fault,-3,0.09620575368939574,0.09620575368939574
Cell Blocked,User Plane Fault,-2,0.11643220811188627,0.11643220811188627
Cell Blocked,User Plane Fault,-1,0.12958309691315015,0.12958309691315015
Cell Blocked,User Plane Fault,0,0.15064443935746533,0.15064443935746533
Cell Blocked,User Plane Fault,1,0.15745320923590386,0.15745320923590386
Cell Blocked,User Plane Fault,2,0.14963499456678647,0.14963499456678647
Cell Blocked,User Plane Fault,3,0.1383263694822051,0.1383263694822051
Cell Blocked,User Plane Fault,4,0.1478022609194915,0.1478022609194915
Cell Blocked,User Plane Fault,5,0.12821249071825533,0.12821249071825533
Cell Blocked,User Plane Fault,6,0.10871884364422922,0.10871884364422922
Cell Blocked,User Plane Fault,7,0.08952612619268326,0.08952612619268326
Cell Blocked,User Plane Fault,8,0.06875020205551882,0.06875020205551882
Cell Blocked,User Plane Fault,9,0.0682537775640785,0.0682537775640785
Cell Blocked,User Plane Fault,10,0.051191595482610625,0.051191595482610625
Cell Blocked,User Plane Fault,11,0.05381770914538827,0.05381770914538827
Cell Blocked,User Plane Fault,12,0.032374517700671374,0.032374517700671374
Cell Blocked,X2 Interface Fault,-12,0.018152021399181355,0.018152021399181355
Cell Blocked,X2 Interface Fault,-11,0.025455799025745532,0.025455799025745532
Cell Blocked,X2 Interface Fault,-10,0.026338995109370215,0.026338995109370215
Cell Blocked,X2 Interface Fault,-9,0.033609815037771405,0.033609815037771405
Cell Blocked,X2 Interface Fault,-8,0.03625815889917262,0.03625815889917262
Cell Blocked,X2 Interface Fault,-7,0.03299290049510573,0.03299290049510573
Cell Blocked,X2 Interface Fault,-6,0.04232275471735955,0.04232275471735955
Cell Blocked,X2 Interface Fault,-5,0.08139324001263276,0.08139324001263276
Cell Blocked,X2 Interface Fault,-4,0.09407469742495933,0.09407469742495933
Cell Blocked,X2 Interface Fault,-3,0.11201996762144105,0.11201996762144105
Cell Blocked,X2 Interface Fault,-2,0.12319811499984952,0.12319811499984952
Cell Blocked,X2 Interface Fault,-1,0.15696020867885796,0.15696020867885796
Cell Blocked,X2 Interface Fault,0,0.17190511432326122,0.17190511432326122
Cell Blocked,X2 Interface Fault,1,0.17187335045667518,0.17187335045667518
Cell Blocked,X2 Interface Fault,2,0.17683184820313694,0.17683184820313694
Cell Blocked,X2 Interface Fault,3,0.1453717890669935,0.1453717890669935
Cell Blocked,X2 Interface Fault,4,0.1466182647483285,0.1466182647483285
Cell Blocked,X2 Interface Fault,5,0.13810295663439415,0.13810295663439415
Cell Blocked,X2 Interface Fault,6,0.10760665454177011,0.10760665454177011
Cell Blocked,X2 Interface Fault,7,0.09062947132536134,0.09062947132536134
Cell Blocked,X2 Interface Fault,8,0.06667279076067556,0.06667279076067556
Cell Blocked,X2 Interface Fault,9,0.05429298542054005,0.05429298542054005
Cell Blocked,X2 Interface Fault,10,0.032455241499025095,0.032455241499025095
Cell Blocked,X2 Interface Fault,11,0.03670071743242838,0.03670071743242838
Cell Blocked,X2 Interface Fault,12,0.015904940393372726,0.015904940393372726
Cell Outage,Cell RX Channel Interference Noise Power Unbalanced,-12,0.2109171582935803,0.2109171582935803
Cell Outage,Cell RX Channel Interference Noise Power Unbalanced,-11,0.2038709409731719,0.2038709409731719
Cell Outage,Cell RX Channel Interference Noise Power Unbalanced,-10,0.20534728013354253,0.20534728013354253
Cell Outage,Cell RX Channel Interference Noise Power Unbalanced,-9,0.1988084401200324,0.1988084401200324
Cell Outage,Cell RX Channel Interference Noise Power Unbalanced,-8,0.20692065415142027,0.20692065415142027
Cell Outage,Cell RX Channel Interference Noise Power Unbalanced,-7,0.20625922801105137,0.20625922801105137
Cell Outage,Cell RX Channel Interference Noise Power Unbalanced,-6,0.205143058903438,0.205143058903438
Cell Outage,Cell RX Channel Interference Noise Power Unbalanced,-5,0.23310935835560778,0.23310935835560778
Cell Outage,Cell RX Channel Interference Noise Power Unbalanced,-4,0.23909186204946214,0.23909186204946214
Cell Outage,Cell RX Channel Interference Noise Power Unbalanced,-3,0.26161361569843516,0.26161361569843516
Cell Outage,Cell RX Channel Interference Noise Power Unbalanced,-2,0.27299641018630083,0.27299641018630083
Cell Outage,Cell RX Channel Interference Noise Power Unbalanced,-1,0.27502775281768443,0.27502775281768443
